,codes,country,year_1st,year_2nd,1st_2nd_tfidf,1st_current_tfidf,1st_2nd_lda,1st_current_lda,1st_2nd_use,1st_current_use,years_const,years_1st_const,change_1st_2nd_adj_tfidf,change_1st_2nd_adj_lda,change_1st_2nd_adj_use,change_1st_curr_adj_allyears_tfidf,change_1st_curr_adj_allyears_lda,change_1st_curr_adj_allyears_use,1870_ahdi,1880_ahdi,1890_ahdi,1900_ahdi,1913_ahdi,1925_ahdi,1929_ahdi,1933_ahdi,1938_ahdi,1950_ahdi,1955_ahdi,1960_ahdi,1965_ahdi,1970_ahdi,1975_ahdi,1980_ahdi,1985_ahdi,1990_ahdi,1995_ahdi,2000_ahdi,2005_ahdi,2007_ahdi,2010_ahdi,2015_ahdi
158,SEN,South Korea,1948,1987.0,0.63344964,0.63344964,0.495100243032061,0.495100243032061,0.06685724596693077,0.06685724596693077,74,39.0,0.016242298461538462,0.012694878026463102,0.00171428835812643,0.00856013027027027,0.006690543824757581,0.0009034762968504157,0.020612327368943893,0.020457744973095764,0.020529467187269813,0.03340812902632908,0.03616845465097909,0.03752405506112485,0.0445447295343897,0.044872091773641154,0.05249779071004096,0.06594107349471451,0.07232895055630999,0.09405288802378019,0.10051285852450843,0.11507856958280756,0.132784291650604,0.15388966375609567,0.17835730127544897,0.19578781323656025,0.21966714648396984,0.22948205063619134,0.2144426422335292,0.25195490463820636,0.24620883035485985,0.2816872398738181
159,SYC,South Sudan,2011,,,,,,,,11,11.0,,,,,,,,,,,,,,,,0.25070056079469544,0.265852595535473,0.28232069899613865,0.2960054291988914,0.3185340669156975,0.33063022104536294,0.3095529595947003,0.32510241260113837,0.34112043946102893,0.3789986730229769,0.4012471261876135,0.45283049291717337,0.4527918343816708,0.4634716327502052,0.4591395653641166
160,SLE,Spain,1808,1812.0,0.82604352,0.81067613,0.3504624321887255,0.6485993057046116,0.11242903737605603,0.1517498585208379,214,4.0,0.20651088,0.08761560804718138,0.028107259344014007,0.0037882062149532715,0.003030837877124353,0.0007091114884151303,0.018278381047854158,0.020204549041344975,0.021848303863988713,0.034869940764596645,0.03511087818093898,0.038134809141138995,0.037185360600703585,0.03597370629317483,0.04151417485611311,0.05038502881712516,0.06566473207503608,0.07810025391827558,0.09663698419217558,0.08361876953754438,0.09703594573035876,0.11086375611189418,0.1173504413621245,0.12117128382647394,0.09498631144598664,0.1203116191005907,0.19257919336163182,0.18329068049064634,0.20576528232211616,0.20567238344733188
161,SGP,Sri Lanka,1931,1946.0,0.4493296,0.880680054,0.3809656826230929,0.8213321706228985,0.02963332118622597,0.1297914903675963,91,15.0,0.029955306666666667,0.02539771217487286,0.001975554745748398,0.009677802791208792,0.009025628248603281,0.0014262801139296297,0.051771350487674686,0.055970537171975684,0.06170356769081034,0.07040402597581914,0.07660898457010096,0.08361972862850872,0.08684415101856054,0.10443091299756112,0.11418623227786012,0.19498306887040887,0.21875175705678182,0.24942113811408975,0.26560238967053623,0.3077467349472407,0.31771512105514493,0.3404181560108267,0.3623264210178365,0.39670595331819747,0.4353450013712803,0.4803038345006264,0.48576432984182627,0.48425375278868354,0.5414301717324371,0.6153944895775553
162,SVK,Sudan,1973,1998.0,0.61996865,0.48525447,0.7017141811143115,0.7920647339808546,0.03254092546137877,0.18458258533751115,49,25.0,0.024798746,0.02806856724457246,0.0013016370184551506,0.009903152448979591,0.016164586407772543,0.0037669915375002274,,,,,,,,,,,,,,,,,,0.4283970378827199,0.5034614337653032,0.5649151130326826,0.5903208908703631,0.6194824788822648,0.6173295352483843,0.6622952318842502
163,SVN,Suriname,1987,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,,,,0.338680462244038,0.3614714916968445,0.4987572155564675,0.5986761741603213,0.6295329560480941,0.6584372513559065,0.6783906308587717,0.699060295598854,0.7188988969955452
164,SLB,Swaziland,1968,2005.0,0.15057779999999998,0.15057779999999998,0.4362009209676497,0.4362009209676497,0.03210179473127761,0.03210179473127761,54,37.0,0.00406967027027027,0.011789214080206748,0.0008676160738183139,0.0027884777777777777,0.008077794832734254,0.0005944776802088446,,,,,,,,,,,,,,,,,,,,,,,,
165,SOM,Sweden,1809,1974.0,0.08299434000000006,0.08299434000000006,0.5247693554278672,0.5247693554278672,0.21643417067735926,0.21643417067735926,213,165.0,0.0005029960000000003,0.003180420335926468,0.00131172224652945,0.00038964478873239463,0.0024637058940275456,0.0010161228670298556,,,,,,,,,,,,,,,,,,,,,,,,
166,ZAF,Switzerland,1848,1874.0,0.2902336,0.16990554000000002,0.000924879847201,0.8131771200542425,0.024613701720415215,0.10038968398455506,174,26.0,0.011162830769230768,3.5572301815423075e-05,0.0009466808354005852,0.0009764686206896552,0.004673431724449669,0.0005769522068077876,0.08351791801585962,0.08813834179548977,0.09251607785307879,0.09444883182660258,0.11050852720517962,0.11792851362008533,0.12299670367607543,0.12811069428058747,0.1382780651698137,0.15345521973920118,0.16717071208186482,0.17663683960313534,0.18548488217755388,0.19775193689564416,0.20359268444991216,0.21017923997580912,0.22194785213778123,0.2497503785842185,0.37511475047556847,0.3667773992094774,0.36973681084398424,0.3662503695329333,0.3777396741096185,0.4295498219817775
167,KOR,Syria,1930,1950.0,0.47683169999999997,0.77346879,0.3326360355576472,0.5829901253271301,0.09385187432563324,0.09182178955830855,92,20.0,0.023841585,0.01663180177788236,0.004692593716281663,0.008407269456521739,0.006336849188338371,0.0009980629299816148,0.04162115556570879,0.04256409382244793,0.046236594594458384,0.05242413494064685,0.04968542435087459,0.060185039472670954,0.06745540565503073,0.07741254299243336,0.08582373556754597,0.15472397210484426,0.1818411679650723,0.1982850478790477,0.21522566507585614,0.24576088268443083,0.2417358625048752,0.2824998861482583,0.3397997227853746,0.515774666528214,0.5724786303649184,0.6526798457293744,0.6951794021688819,0.6685320727301858,0.7254898407156108,0.6991145029325411
168,SSD,Taiwan,1947,,,,,,,,75,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,ESP,Tajikistan,1994,,,,,,,,28,28.0,,,,,,,0.10529570140869245,0.11741065542708998,0.13090435684299076,0.1414718497691906,0.17256099709044798,0.15586054220944282,0.1625593491512285,0.24597026022715113,0.20260625939437327,0.18721733417565176,0.20517824893947686,0.22004686412382868,0.2389900759015645,0.25611855177314696,0.2697302409117345,0.5047246672643401,0.5282986002574296,0.5558140179046726,0.5754922723111685,0.6146226924829167,0.6409139305510518,0.6481325700009555,0.6847897441733984,0.6678208867770331
170,LKA,Tanzania,1961,1962.0,0.1684582,0.90967238,0.1874375040487433,0.7262530744687791,0.05238983031702882,0.07058064665900399,61,1.0,0.1684582,0.1874375040487433,0.05238983031702882,0.014912661967213114,0.011905788106045558,0.0011570597812951473,0.05256744872802319,0.06802786977427547,0.08407837295779369,0.0990092168905319,0.11739024505041266,0.12424782305596518,0.14444882096294406,0.1528588172315081,0.17594966391333966,0.2526570958678628,0.2671704888635462,0.2662442599134367,0.2789974871942398,0.31576618498365977,0.31837185116038064,0.310309731162323,0.3130070119638948,0.32464481032341413,0.350398966549578,0.35625040113877326,0.3838305594644715,0.3703882814584498,0.4016386510106304,0.4836108172075243
171,SDN,Thailand,1932,1949.0,0.84686565,0.80038594,0.4368280120542727,0.4551681462261178,0.09180024560084643,0.12009584438481224,90,17.0,0.04981562647058824,0.025695765414957217,0.005400014447108614,0.00889317711111111,0.005057423846956864,0.0013343982709423583,0.01838156471905146,0.018985173572636682,0.019001855823450424,0.02734864447855997,0.03184049466386322,0.032297359719590545,0.03456307561236478,0.03373643544135596,0.038669334344655804,0.059646134838999824,0.07570519124716023,0.06579285646279891,0.08187740660336332,0.07393440816031789,0.0937551675049964,0.10685268497669276,0.118350733878023,0.07988801574256697,0.09718008989728907,0.09888032750369156,0.15099812023611467,0.15105499495021998,0.16064586952048124,0.17626992953643963
172,SUR,Tibet,1991,,,,,,,,31,31.0,,,,,,,,,,,,,,,,0.26195711462977755,0.27655715689058813,0.2904401275531251,0.30016628991959826,0.3152665771206901,0.3543659688150033,0.2741748146028953,0.2912326133459975,0.2950133294140792,0.4031426643014435,0.4069860018834204,0.4144335117804877,0.41910265955649684,0.42516871251442645,0.4583153722169811
173,SWZ,Togo,1960,1979.0,0.16965850000000005,0.2485153,0.4305404520291154,0.4095592695574799,0.19520699474474568,0.3057088118203328,62,19.0,0.008929394736842108,0.022660023791006075,0.010274052354986615,0.004008311290322581,0.006605794670281934,0.004930787287424723,0.01705305876727034,0.01705305876727034,0.020552397591062768,0.03330795876393429,0.03814039760155598,0.04794112763805089,0.05448404571008235,0.05704878212638083,0.06294744271336428,0.07543714716861519,0.08565570738446404,0.09601203161075152,0.12413054333620813,0.14815109990849934,0.15778470058506278,0.1878695799902043,0.20730032634498324,0.21940599085297283,0.22261815722752853,0.20721794427234289,0.19236748172929916,0.15330239775923582,0.2001914168397239,0.2069834603883209
174,SWE,Tonga,1875,,,,,,,,147,147.0,,,,,,,0.20831516451868992,0.22520434614461837,0.2415161043667401,0.25776312979935867,0.29685208037371535,0.3721631671041822,0.37632594881677656,0.3915852929625841,0.40066807971913293,0.46199374437743734,0.4811156977672386,0.5070876786131234,0.5316002806922974,0.5602312531007877,0.604472234176187,0.6309385451818339,0.6566192421941465,0.6876404219169696,0.6858288069935671,0.7003053892200037,0.726740769850251,0.7382963006039387,0.758551700464488,0.7844383220837823
175,CHE,Trinidad and Tobago,1962,1976.0,0.05659190000000003,0.05659190000000003,0.1065684839565371,0.1065684839565371,0.010909584000036832,0.010909584000036832,60,14.0,0.004042278571428574,0.007612034568324079,0.0007792560000026308,0.0009431983333333338,0.0017761413992756184,0.00018182640000061385,0.26329443479398384,0.28391734073764996,0.3059425422285791,0.3272343150590025,0.36536982301882387,0.3949957373495083,0.4059630463595223,0.416686073648344,0.42920176003799604,0.4747720082409809,0.4895438030683386,0.5102001734168544,0.5383373553616599,0.5618308762605251,0.6373919682558322,0.6631679384671325,0.6906084736966142,0.7133943137782042,0.7275657958685163,0.74383416135416,0.771258272804237,0.6892543822165704,0.800661908962399,0.8612559248213305
176,SYR,Tunisia,1959,2011.0,0.6373029,0.59640178,0.6279043901488366,0.7305720863075584,0.08269770848079683,0.18602531030048497,63,52.0,0.012255825,0.012075084425939166,0.0015903405477076314,0.00946669492063492,0.011596382322342197,0.002952782703182301,0.04601999365576201,0.04426022578223856,0.04543983482637029,0.04814610511261994,0.06112156195071994,0.05534121425805466,0.06864381007796304,0.07594464991266595,0.10516418421777508,0.14414460291041975,0.16088144712848187,0.1314910883768322,0.14623667704226234,0.14612735206761432,0.15376900967669438,0.16921739980653092,0.18633469988694598,0.19727460418793472,0.22135585698743684,0.2518962056722948,0.2740821878628314,0.22911173074994168,0.27377312958792227,0.17714301551822242
177,TWN,Turkey,1876,1921.0,0.9178878,0.89675595,0.831322488994223,0.7564980817217057,0.3113730362361883,0.19850723459535902,146,45.0,0.02039750666666667,0.01847383308876051,0.006919400805248628,0.00614216404109589,0.005181493710422642,0.0013596385931188973,0.028863846135144866,0.029079781039067693,0.028918927718200694,0.032603006896278444,0.05216086634914763,0.07923807804755774,0.09173857754291388,0.09724107043484817,0.09992264817329707,0.12711879345898933,0.1526456875064404,0.16909378013781287,0.18127937280294704,0.21319554047308592,0.2339179885961022,0.2635272497314454,0.2976812881849332,0.37881365489530416,0.4261130484630576,0.5630556387342015,0.6005631275975128,0.6116583476144429,0.6422420006838694,0.6546691725121072
178,TJK,Turkmenistan,1992,2008.0,0.5736536999999999,0.5736536999999999,0.7372090460784744,0.7372090460784744,0.15857381353536237,0.15857381353536237,30,16.0,0.035853356249999996,0.04607556537990465,0.009910863345960148,0.019121789999999996,0.02457363486928248,0.005285793784512079,,,,,,,,,,,,,,,,0.19260225162127095,0.20439006496422912,0.2964270835248287,0.21779362416619397,0.24567826825100472,0.2526798071247521,0.25418663515674655,0.2549557694497764,0.2563772512773554
179,TZA,Tuvalu,1978,1986.0,0.05692410000000003,0.05692410000000003,0.3234930304066883,0.3234930304066883,0.05194921674562081,0.05194921674562081,44,8.0,0.007115512500000004,0.04043662880083604,0.006493652093202601,0.0012937295454545463,0.007352114327424734,0.0011806640169459274,0.02351097819300056,0.025626576542070546,0.02745192282248019,0.04634035035936349,0.052287901026110174,0.05474279282257655,0.06678795634862474,0.06612029137141495,0.0754148119202104,0.09129732035747946,0.09643043514474892,0.11245190157633146,0.13903692590120142,0.1444057948628407,0.1480049008038924,0.15582495468249635,0.16259523772581452,0.17134139264220877,0.19400809127396063,0.20212510754896654,0.2213293522130948,0.24060980217849304,0.2543113385163421,0.3038250269658841
180,THA,Uganda,1967,1995.0,0.28298634,0.28298634,0.2703666180807399,0.2703666180807399,0.042542248922703196,0.042542248922703196,55,28.0,0.010106655,0.00965595064574071,0.0015193660329536856,0.005145206181818182,0.004915756692377089,0.0007734954349582399,0.02679782014592304,0.034228237485159116,0.03853844754497918,0.04095024572228787,0.04881910565472303,0.053644939372655555,0.0614188733506817,0.08429028198056482,0.09593709235961481,0.11962763258308422,0.1320918154655529,0.13863721205642213,0.14696219053279322,0.17966499572232852,0.21208078261512386,0.23868286841868283,0.2852501066447432,0.3346384578686016,0.36680931531580824,0.38600694026480364,0.4002180022111194,0.30956223752523027,0.3885783761806011,0.30934398017714065
181,TAR,Ukraine,1978,1996.0,1.0,1.0,0.8324159977319209,0.8324159977319209,0.36421544690798413,0.36421544690798413,44,18.0,0.05555555555555555,0.04624533320732894,0.020234191494888008,0.022727272727272728,0.018918545402998203,0.008277623793363276,,,,,,,,,,,,,,,,,,,,,,,,
182,TGO,United Arab Emirates,1971,,,,,,,,51,51.0,,,,,,,0.01888396603101715,0.018681967847589433,0.01877593306334386,0.01893877812779959,0.025112464346800634,0.024201226479033364,0.02541460945712603,0.02478575262154369,0.026298763059065883,0.04917466050526289,0.0543631471989888,0.07372553855462316,0.08012005397648433,0.07621959307795347,0.09800395438870538,0.1273522354316724,0.1331787383716527,0.14553065656305036,0.17519699756281362,0.18683094369577677,0.18795221735342005,0.20070946518442648,0.22389300180086213,0.22622294351634517
183,TON,United states,1789,,,,,,,,233,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,TTO,Uruguay,1830,1918.0,0.07055579999999995,0.8528277,0.2305685086055494,0.6612815520577593,0.0242746116192174,0.20177174048351942,192,88.0,0.0008017704545454539,0.002620096688699425,0.0002758478593092887,0.0044418109374999995,0.0034441747503008296,0.001050894481684997,,,,,,,,,,0.28186522085187277,0.29929677454809983,0.3473747119998045,0.37984780144213753,0.40179151362270676,0.41610145655998076,0.45125737790320036,0.46143574547127325,0.48150721661254037,0.48738971260896424,0.4978311541974661,0.5048419295587627,0.5032576662733567,0.5254865536029019,0.5539241333709446
185,TUN,Uzbekistan,1992,,,,,,,,30,30.0,,,,,,,0.03252710630129735,0.03278350944251399,0.036435981074588786,0.04180690225997199,0.048280318156421774,0.048854382112180565,0.052163219658904046,0.05476735003757988,0.059992021709607574,0.07376853351954074,0.08058694403969173,0.12405924976900229,0.1396304415895071,0.15839765056639626,0.18377612218067998,0.21038124569629985,0.22771499662300362,0.2181674140896126,0.23378884406307637,0.2511497791443687,0.2674632988976937,0.26803125794497223,0.2850550425499969,0.45684292502158724
186,TUR,Vanuatu,1979,1980.0,0.03110075000000001,0.03110075000000001,0.0090094242091729,0.0090094242091729,0.0053433587126582305,0.0053433587126582305,43,1.0,0.03110075000000001,0.0090094242091729,0.0053433587126582305,0.0007232732558139538,0.00020952149323657905,0.00012426415610833095,0.043239265676559495,0.04204996426897217,0.045045468783155185,0.050105787405233616,0.06405721070414691,0.0748253931476712,0.08065468235591958,0.08623483591548439,0.09279066399614137,0.1374870675919982,0.1652699969483077,0.14716774531107396,0.2041142156275332,0.2518507451375898,0.277253952327589,0.21731453557130745,0.289445829688012,0.3231773463952207,0.35101459618062403,0.38935581060862673,0.4178051265035914,0.41043071758679794,0.41054428912161284,0.40150695349979365
187,TKM,Venezuela,1830,1858.0,0.49531144000000005,0.6903894500000001,0.1818460103163437,0.7608604486138454,0.04711169017162764,0.1850517884026014,192,28.0,0.017689694285714288,0.006494500368440847,0.0016825603632724157,0.003595778385416667,0.003962814836530445,0.0009638113979302155,,,,,,,,,,,,,,,,,,,,,,,,
188,TUV,Vietnam,1960,1980.0,0.88556611,0.89146211,0.2400318625777177,0.2632287717412943,0.05265152416165997,0.05695867899102125,62,20.0,0.0442783055,0.012001593128885884,0.0026325762080829985,0.014378421129032258,0.004245625350666036,0.0009186883708229233,,,,,,,,,,,,,,,,,,,,,,,,
189,UGA,Yemen Arab Republic,1970,1991.0,0.91352934,0.91352934,0.64750102797909,0.64750102797909,0.06557947292125943,0.06557947292125943,52,21.0,0.04350139714285714,0.030833382284718575,0.0031228320438694964,0.017567871923076923,0.012451942845751731,0.0012611437100242197,0.018536153746446057,0.018603019017108022,0.018706060286436055,0.030595894706510075,0.03013548329540255,0.04278525554210022,0.04816601180345779,0.051678306880808836,0.059231499155438794,0.09167876417499493,0.10029129341093179,0.11415729945941429,0.13871804069309163,0.12407903924768766,0.08260299052668174,0.10180955264427981,0.10118413538230775,0.1461942104550102,0.16709139612784818,0.17385245365185642,0.1961939569602286,0.21793576254622687,0.23192263571972146,0.2567874360910265
190,UKR,Yugoslavia,1921,1931.0,0.7365629,0.92929681,0.4840822873587178,0.7317031792876473,0.035464635480350615,0.13339767551498294,101,10.0,0.07365629,0.04840822873587178,0.0035464635480350615,0.009200958514851485,0.007244585933541062,0.0013207690645047816,,,,,,,,,,,,,,,,0.2125693119769886,0.22789911769672277,0.37964486129390457,0.40190687229314304,0.3773943649177945,0.4145658656118105,0.4655265773707232,0.4390718340965544,0.39907899891114024
191,ARE,Zambia,1964,1973.0,0.47582567,0.08689183,0.1107000822592682,0.1482686852155303,0.00708344806061445,0.009546910404904851,58,9.0,0.05286951888888888,0.012300009139918688,0.0007870497845127167,0.001498135,0.002556356641647074,0.00016460190353284227,0.02605353555674519,0.02624644184876163,0.02643518607304802,0.02661997191825538,0.02816753557650525,0.029688884161234573,0.03926435470016853,0.04313735865795982,0.04504888364332046,0.09513189646880067,0.10952878507556192,0.12555039078051786,0.14411194013402684,0.1610542010083121,0.18332302347616275,0.2055889836212241,0.22607601502509334,0.24424358931985762,0.28400043938855074,0.30755350497751843,0.3161374690674776,0.3187819953209327,0.32008614836888855,0.3404505315313108
192,USA,Zimbabwe,1965,1969.0,0.24928090000000003,0.912269756,0.3709429384265142,0.8246794945030885,0.03265914422727001,0.092030721384043,57,4.0,0.06232022500000001,0.09273573460662855,0.008164786056817502,0.01600473256140351,0.014468061307071728,0.0016145740593691755,0.23687853141570928,0.23259222636577329,0.26004136990608395,0.2948910802114536,0.32366981334288725,0.37609728024513467,0.381115243782307,0.39196889347439895,0.40899461620904987,0.4640756899131584,0.48601744222786736,0.503289008150737,0.5277485388532989,0.5556004179327354,0.5987588209649688,0.6361593176856887,0.662528887488427,0.6924705481529684,0.711466067111764,0.7281988842874016,0.7418049182062265,0.7743258693470921,0.7940078091228089,0.7707430798514818
