7.232123e-06 1.337678e-03 3.989219e-05 2.243166e-06 3.005864e-04 5.392038e-05 1.726690e-05 6.685452e-03 4.197119e-04 1.041731e-05 3.223907e-02 3.966988e-05 2.996252e-06 4.095600e-05 2.122366e-02 4.769593e-01 9.892700e-04 9.915666e-03 3.264118e-03 1.716001e-07 4.520145e-06 9.567833e-04 4.975991e-05 6.076101e-02 1.612529e-03 4.373948e-03 6.838038e-05 5.005606e-07 1.133878e-04 4.225987e-02 1.503818e-05 6.201967e-04 3.105469e-01 7.832424e-04 6.304362e-06 2.130792e-06 2.990415e-04 6.824987e-04 1.214520e-05 9.526926e-04 4.357661e-05 1.066912e-07 5.237258e-05 5.749544e-06 6.831315e-05 1.473976e-04 3.431999e-04 1.324655e-03 4.314223e-04 1.991305e-02
1.245426e-05 2.066330e-04 4.566975e-07 1.511431e-07 4.937089e-04 2.825760e-05 6.621066e-05 3.719334e-04 1.595307e-04 2.688441e-06 3.129917e-04 2.489017e-05 3.883151e-05 5.664731e-07 1.288062e-02 8.560711e-01 1.419269e-05 6.353522e-05 4.067445e-02 3.572647e-06 7.617538e-05 1.084376e-05 4.064526e-05 8.124478e-02 2.896904e-05 3.731773e-04 3.217331e-06 4.680086e-06 3.806959e-04 6.222721e-04 1.410554e-06 2.009835e-04 8.580627e-04 2.271661e-04 2.474318e-06 1.417596e-06 1.024244e-04 1.563172e-05 4.323907e-07 8.981194e-05 4.025318e-06 1.530300e-05 1.339410e-05 8.443423e-05 2.696590e-06 1.145296e-04 3.253663e-04 3.837291e-04 1.758601e-04 3.168649e-03
1.978243e-05 4.016999e-02 4.418727e-06 2.706251e-07 1.098440e-04 6.386157e-03 7.635131e-04 3.256925e-03 7.536140e-05 2.765002e-05 7.907354e-02 9.899051e-06 1.378839e-05 1.427647e-05 3.945136e-02 8.840446e-02 1.249193e-03 2.522264e-04 5.826878e-02 4.273486e-05 2.275893e-04 1.363110e-04 4.375100e-06 4.032914e-02 6.339052e-04 6.388831e-02 1.131340e-04 6.644681e-06 1.516568e-04 4.826140e-01 2.924595e-06 8.719598e-05 2.004305e-04 3.221181e-04 1.400979e-06 2.213338e-06 1.639853e-04 2.791145e-05 1.850334e-04 2.478546e-03 9.007578e-04 1.456862e-04 9.134837e-05 2.097750e-04 5.044364e-06 1.512785e-04 1.191076e-04 1.236371e-03 5.672526e-05 8.791291e-02
5.974879e-06 1.744336e-05 6.042430e-06 3.784609e-06 3.259353e-02 1.444705e-05 2.581668e-05 1.802943e-03 3.317885e-04 1.421055e-05 1.356182e-04 3.546658e-05 6.191089e-07 2.920588e-04 2.110124e-03 9.828601e-03 1.084810e-04 1.418780e-04 1.085943e-01 4.079635e-07 2.713768e-05 4.067223e-04 1.845141e-05 9.170961e-03 7.062772e-05 2.940308e-01 1.276321e-05 7.233146e-06 2.792931e-01 5.529400e-05 7.120173e-05 1.615233e-02 1.042448e-01 4.502042e-05 9.089840e-05 1.670298e-06 7.640749e-05 8.881910e-06 2.644700e-06 1.083335e-04 4.465023e-04 3.882291e-06 1.077513e-04 3.093274e-05 1.098190e-04 5.043596e-05 3.431253e-04 1.860486e-03 1.892825e-05 1.370692e-01
4.142278e-05 1.734149e-04 4.287838e-05 3.213194e-06 3.794281e-04 4.068170e-05 9.792374e-04 5.030222e-03 8.990221e-04 5.138336e-05 8.062155e-04 1.877068e-04 1.660732e-05 1.149098e-04 1.802668e-02 3.176769e-02 1.978564e-05 9.164023e-05 1.982684e-02 1.050133e-04 1.712205e-04 5.406037e-03 3.624620e-05 4.679902e-02 5.272626e-04 3.040408e-01 1.513313e-02 1.193037e-05 7.090547e-02 2.909827e-03 2.679304e-06 4.860639e-02 3.596838e-04 2.104406e-02 5.600904e-06 7.470331e-07 3.525231e-04 1.880882e-06 4.131950e-05 3.019068e-02 2.265949e-01 2.007153e-05 1.816442e-05 7.285562e-05 2.577780e-06 7.001213e-05 3.441369e-03 5.253000e-02 2.587246e-05 9.207371e-02
7.892976e-06 3.095190e-04 1.558934e-04 2.129628e-06 1.562328e-07 6.552329e-07 6.376153e-04 1.532567e-03 1.557558e-04 4.323192e-06 6.920158e-02 5.506404e-07 8.205927e-06 1.219844e-04 5.302525e-02 5.159477e-05 6.079831e-05 7.276723e-03 9.978020e-04 1.672423e-04 4.354801e-02 7.851369e-02 1.430405e-04 7.205235e-04 2.838950e-01 1.028929e-01 1.599743e-02 2.086621e-07 2.408200e-05 6.291929e-02 1.014862e-06 2.754686e-02 9.781272e-05 1.925651e-05 7.553314e-06 3.388044e-06 6.786552e-04 9.156242e-05 1.091197e-02 1.058058e-03 1.400823e-03 7.917107e-05 1.666824e-05 9.315531e-07 1.282721e-04 3.855489e-05 6.657709e-05 2.336724e-01 4.911986e-08 1.808038e-03
2.165823e-05 2.432361e-04 3.598509e-06 2.868168e-06 7.842692e-03 1.247329e-04 2.631955e-04 5.782378e-04 4.968960e-04 5.575821e-05 2.156924e-04 3.702934e-05 4.496474e-07 2.281649e-04 1.089231e-04 1.537441e-01 2.995219e-05 1.217362e-06 9.799612e-03 4.526488e-06 1.556260e-05 3.306323e-05 4.885082e-06 3.178468e-02 5.736561e-04 4.805704e-03 1.169339e-04 4.925872e-06 2.939380e-01 5.998863e-04 1.307147e-05 2.446107e-04 3.628798e-04 8.684761e-03 1.750230e-05 4.405548e-06 6.511566e-05 1.979978e-06 2.076619e-05 5.612990e-05 1.982011e-04 1.342841e-06 1.875821e-06 2.822848e-04 1.693042e-04 2.405228e-05 1.227926e-04 4.137474e-01 4.160472e-04 6.988567e-02
1.639464e-06 8.309023e-05 1.728049e-05 6.066008e-08 5.386990e-05 4.333072e-05 4.965142e-03 5.455749e-04 1.348651e-04 2.783180e-06 3.290129e-04 4.228655e-06 4.408831e-07 7.052273e-06 6.885241e-02 7.224293e-05 6.135789e-06 1.199510e-07 4.073798e-02 7.512807e-05 8.269901e-03 2.197346e-05 1.025267e-06 6.752478e-04 2.781167e-04 6.617976e-04 1.939628e-02 3.853010e-05 9.011366e-05 9.857296e-04 1.029559e-05 5.622317e-05 1.909541e-05 1.229480e-05 3.053078e-06 1.185286e-07 6.340461e-05 2.524324e-07 1.192999e-03 7.604665e-05 3.152827e-03 1.973676e-04 9.747244e-08 9.005891e-06 5.520166e-05 4.111698e-04 1.105989e-05 7.743057e-01 1.623921e-07 7.407254e-02
1.626057e-07 9.145829e-07 3.851209e-07 4.094147e-08 4.040649e-07 1.316490e-05 9.754739e-06 9.840776e-07 3.507154e-06 4.600028e-08 6.603770e-07 1.197075e-06 4.098750e-05 1.671705e-08 6.195940e-02 1.777450e-07 5.309328e-07 8.829426e-06 5.396312e-04 1.142073e-04 2.237764e-04 4.143251e-06 5.258032e-06 1.439825e-04 4.073583e-07 1.609532e-05 1.049557e-06 1.753706e-05 1.717489e-07 3.362793e-06 1.054823e-05 9.076839e-07 2.901441e-06 9.098128e-08 2.754900e-06 3.307190e-08 1.692311e-04 8.067081e-08 1.324803e-06 5.004873e-05 3.383670e-06 9.365150e-01 1.169874e-07 3.014325e-07 2.016381e-07 1.744788e-05 5.300250e-06 9.224675e-07 5.117543e-08 1.085217e-04
3.281376e-06 9.695968e-07 3.484457e-05 3.651445e-04 3.724025e-06 1.739098e-05 1.494202e-05 1.982757e-05 1.653108e-02 4.750548e-05 1.224501e-06 4.213144e-05 3.300044e-04 1.993730e-05 3.681104e-04 1.093700e-06 2.670165e-05 4.821690e-04 1.131969e-03 2.286619e-06 3.853533e-05 4.971312e-02 3.591871e-05 6.496688e-04 3.267396e-06 2.844142e-06 2.246766e-06 7.621868e-05 9.853439e-07 9.554775e-06 6.448099e-01 6.163420e-05 1.117867e-03 1.335057e-06 4.522812e-04 2.754723e-01 4.932527e-03 1.585419e-04 2.909945e-06 5.147305e-05 1.299471e-07 7.788047e-06 7.655590e-04 3.195982e-06 9.015546e-04 1.285748e-04 3.704473e-05 2.085908e-06 4.068171e-06 1.112573e-03
3.589165e-06 1.921341e-05 1.049149e-05 8.886368e-05 2.570822e-05 1.824843e-04 3.446187e-05 2.031700e-05 5.044450e-04 6.991678e-05 1.113580e-05 1.115987e-05 5.596707e-05 9.747366e-05 9.008865e-05 2.088336e-05 7.106924e-05 3.765789e-05 7.271718e-04 3.478068e-06 2.766886e-05 8.305391e-04 2.709254e-06 1.077997e-02 3.874381e-06 1.034630e-05 3.990477e-07 2.411992e-05 7.642235e-06 2.925623e-06 8.630925e-01 2.734216e-05 2.457008e-04 1.209306e-06 2.438550e-04 9.245128e-02 5.109790e-04 9.460155e-05 4.952223e-06 3.289057e-05 4.086795e-07 1.886993e-05 4.141355e-04 1.949518e-05 9.735674e-04 1.922778e-04 4.905741e-05 1.894426e-05 3.381609e-05 2.779832e-02
1.085357e-06 1.635759e-06 9.728257e-04 1.153200e-04 5.080756e-06 7.405409e-05 8.116091e-05 6.091685e-05 1.677518e-03 2.495052e-04 3.248473e-05 1.744025e-02 1.075618e-04 4.745671e-05 1.021248e-04 7.845226e-06 2.927079e-05 8.803167e-05 2.585548e-03 3.453582e-06 2.395963e-04 1.564661e-01 5.727802e-06 7.197744e-04 5.662670e-04 4.310640e-06 6.904573e-06 3.541252e-04 7.147466e-07 1.505256e-05 2.283042e-01 8.785100e-05 7.338190e-04 3.506409e-06 1.344505e-01 1.885081e-01 1.301690e-03 2.771701e-04 1.231905e-05 4.646931e-05 9.902686e-07 4.822727e-06 1.479379e-04 1.399777e-06 1.527971e-01 5.800840e-02 6.963719e-06 4.208316e-06 1.976819e-06 5.323889e-02
4.100457e-05 1.520790e-01 7.616246e-06 2.308612e-07 3.326060e-05 1.427109e-03 5.812832e-04 1.364011e-04 1.394913e-04 1.657521e-04 2.435650e-03 2.625723e-05 8.185684e-06 1.769605e-06 2.366312e-02 8.434831e-04 2.694820e-04 1.120340e-05 1.558667e-01 7.152407e-05 3.806165e-04 4.406282e-04 6.038694e-07 1.410992e-02 3.601706e-04 2.944881e-04 5.736093e-05 7.619756e-05 4.944017e-06 4.739705e-01 1.016572e-04 6.035923e-06 1.166403e-04 1.165293e-04 3.543618e-06 2.292954e-06 1.148736e-04 2.095137e-05 8.891458e-05 4.524602e-04 2.536819e-04 3.077381e-04 1.009245e-05 4.663439e-05 8.714793e-05 1.000673e-02 1.587884e-05 3.681858e-04 4.397896e-05 1.603320e-01
2.235694e-05 5.755507e-02 7.113098e-06 8.822270e-08 3.740419e-06 2.199412e-05 1.076881e-04 1.886339e-04 8.303432e-05 5.159507e-05 2.782451e-04 1.047234e-05 7.224632e-07 2.663894e-06 3.425019e-02 3.404868e-04 1.267699e-04 9.840909e-06 1.225203e-01 6.756447e-06 9.920925e-05 9.220184e-03 5.591433e-07 4.960183e-04 1.786215e-04 8.649740e-04 2.609255e-05 1.350090e-05 7.871650e-06 6.537317e-01 5.568459e-05 3.007357e-05 2.801681e-04 6.075263e-05 4.629061e-06 1.703675e-06 8.671696e-05 7.793243e-06 5.659933e-05 1.515123e-04 1.478782e-04 3.438587e-05 1.189855e-05 6.450770e-06 7.458791e-05 4.891440e-05 7.224239e-06 1.301045e-04 1.811936e-06 1.185746e-01
3.935071e-06 8.142912e-04 2.284057e-06 2.706511e-08 2.984862e-06 1.713083e-05 9.363420e-05 8.993034e-05 8.063058e-05 5.101712e-06 8.695750e-05 1.362925e-05 1.381994e-06 7.440471e-08 1.686629e-01 1.240682e-04 2.447253e-05 8.487475e-06 8.355883e-02 1.458638e-05 3.398736e-05 4.459639e-04 2.378126e-07 3.171119e-03 3.992307e-05 2.592561e-04 1.990600e-05 1.478415e-05 2.361406e-06 7.020516e-01 2.225988e-05 1.120071e-05 8.857533e-05 7.340981e-05 8.779034e-07 1.157491e-07 9.775382e-05 6.697236e-06 3.724626e-05 8.696716e-05 6.164515e-05 4.728232e-05 2.312423e-06 4.698359e-06 9.853797e-06 7.882026e-05 1.052803e-05 4.933393e-05 8.456168e-07 3.966508e-02
6.297921e-07 4.585496e-07 1.241948e-04 5.846027e-05 7.295059e-07 2.901663e-05 1.543010e-05 2.231613e-05 1.861086e-01 4.515241e-06 2.346089e-07 1.120029e-02 6.244900e-01 1.909865e-08 1.514784e-02 6.527780e-07 2.266939e-05 1.624514e-04 2.796822e-04 1.403321e-04 5.622008e-04 9.708933e-03 7.102886e-05 1.062939e-03 3.685405e-07 2.363017e-05 3.692080e-06 3.461157e-02 3.082458e-08 6.455863e-05 8.724954e-04 6.745670e-05 7.851250e-05 1.456377e-05 4.901063e-04 2.037137e-04 6.421557e-02 1.062125e-05 4.062358e-06 4.872974e-02 2.603765e-06 7.292826e-04 2.028432e-05 1.351620e-05 4.351208e-06 2.172643e-04 1.957331e-05 2.746704e-06 3.184631e-06 3.828012e-04
1.668983e-06 5.339444e-07 9.573391e-04 3.176302e-06 8.783857e-05 9.107893e-05 5.239808e-04 8.397662e-05 1.452534e-01 1.299777e-04 1.239820e-05 6.353804e-01 5.264381e-04 6.603424e-07 3.541045e-04 8.858878e-05 3.696077e-04 6.616469e-05 1.335598e-02 4.284171e-05 7.992672e-02 4.188716e-03 9.861964e-05 2.416478e-02 8.230824e-06 2.138735e-05 1.835500e-05 2.392785e-04 6.950971e-07 1.107253e-04 1.218200e-04 5.458162e-04 2.459416e-02 1.829673e-04 5.204889e-04 5.787341e-05 8.326532e-03 4.310883e-03 1.213328e-05 5.906808e-04 1.608608e-07 1.331694e-05 6.799135e-05 6.443198e-05 4.711195e-04 4.166101e-03 1.508963e-05 6.570562e-05 4.368882e-05 4.972129e-02
5.756167e-07 3.280313e-08 1.298556e-04 8.769544e-06 4.939862e-05 6.136145e-05 1.592319e-05 1.249803e-05 1.648151e-03 3.903246e-05 8.803179e-06 7.562719e-01 9.879612e-05 1.379536e-07 1.090955e-04 3.971636e-05 3.005328e-06 6.644334e-05 1.151262e-03 3.250794e-06 1.080455e-05 9.354593e-05 8.064448e-06 5.190001e-02 1.015014e-05 5.619196e-06 1.504685e-05 1.919333e-04 3.778787e-07 2.638651e-06 4.194718e-05 3.771617e-05 4.071222e-03 8.621287e-05 7.697253e-05 1.485760e-06 1.842286e-04 3.370969e-05 2.565075e-07 6.647238e-05 2.106829e-06 1.427722e-06 2.205986e-06 1.361805e-06 7.869931e-05 1.823795e-01 2.178880e-05 3.798580e-06 3.220908e-05 9.204940e-04
9.422995e-05 7.673448e-01 9.883490e-07 3.478337e-06 2.227506e-03 2.367423e-04 6.079210e-05 6.314614e-05 7.462515e-04 1.193978e-04 1.711093e-04 4.256974e-06 1.018166e-05 3.902908e-06 3.017631e-04 4.451546e-02 4.279723e-04 5.496947e-06 3.267832e-04 4.614711e-06 6.813166e-05 3.663453e-05 1.882880e-06 2.296252e-03 1.591425e-05 3.390988e-04 3.635854e-06 1.992439e-06 5.678972e-04 1.572933e-03 4.608173e-06 1.787765e-05 1.435331e-04 6.631756e-05 4.364108e-06 4.811575e-06 3.565381e-06 6.413263e-06 2.010935e-06 1.580597e-02 3.758440e-05 4.197515e-06 4.375765e-07 1.720775e-04 5.090826e-06 9.090720e-06 3.461919e-05 8.649478e-02 7.103511e-02 4.574321e-03
3.906150e-06 9.508427e-01 8.251690e-07 9.301034e-09 3.177455e-06 1.597433e-05 3.546097e-06 4.561839e-06 3.126082e-06 1.182722e-05 2.097684e-05 2.523656e-07 3.498009e-08 9.628648e-06 8.545440e-05 1.085053e-04 6.134684e-05 9.966839e-09 3.046150e-04 1.440184e-07 3.850954e-06 5.442223e-05 7.711674e-09 2.074575e-04 1.246934e-05 6.478602e-05 1.628888e-07 4.057214e-07 3.138771e-06 1.782959e-04 3.760414e-05 3.802503e-07 1.906549e-05 6.811091e-07 2.190830e-06 1.218053e-07 3.269051e-07 1.489535e-07 6.445269e-07 2.085301e-05 8.353813e-06 1.480060e-06 3.663594e-07 5.585320e-06 1.364779e-05 1.625333e-06 1.628488e-07 6.277568e-05 3.054067e-05 4.778784e-02
6.465728e-06 9.439851e-01 8.524508e-07 1.257998e-08 4.698859e-06 2.502301e-05 7.187496e-06 6.484627e-06 4.941212e-06 1.441257e-05 2.810545e-05 3.737032e-07 9.857636e-08 7.481320e-06 1.991760e-04 1.147862e-04 6.942562e-05 2.137130e-08 8.295602e-04 4.624025e-07 1.347747e-05 6.080048e-05 1.759673e-08 2.446941e-04 1.007829e-05 8.836815e-05 2.318849e-07 1.039762e-06 4.155496e-06 2.447041e-04 4.150223e-05 6.534410e-07 2.227813e-05 7.202206e-07 2.872992e-06 1.745643e-07 6.320118e-07 1.588237e-07 1.030422e-06 4.791807e-05 1.146736e-05 6.880554e-06 6.087142e-07 8.599534e-06 1.324357e-05 3.231409e-06 2.812449e-07 7.151719e-05 2.579040e-05 5.376819e-02
2.598184e-06 1.283288e-06 2.393152e-07 8.976064e-08 3.204472e-06 4.673678e-05 5.509849e-05 3.521472e-06 1.647241e-05 8.097352e-07 1.473056e-05 1.524396e-06 3.421676e-04 1.061258e-08 1.357940e-03 2.332001e-06 1.276284e-06 3.125829e-05 2.386437e-02 3.134145e-03 1.981745e-02 9.767284e-06 6.405029e-06 3.247702e-04 1.091006e-07 8.267028e-05 6.582672e-07 5.816710e-05 1.112078e-06 2.908484e-05 5.085003e-07 7.820185e-06 4.154988e-06 4.773485e-07 9.037090e-07 9.066564e-08 1.396423e-04 4.504410e-08 2.553343e-06 8.590267e-03 7.053648e-06 9.414926e-01 2.426690e-06 8.973651e-06 1.019800e-07 5.514132e-05 3.752709e-06 3.626465e-06 5.355844e-08 4.698374e-04
8.394224e-06 2.426602e-07 1.004327e-06 7.327536e-07 1.012470e-04 5.688481e-07 1.243773e-04 3.264261e-02 3.772513e-04 2.129272e-05 1.592016e-04 4.000060e-05 1.421404e-05 8.998970e-07 8.786265e-03 1.568132e-04 1.366660e-05 6.762930e-04 1.514167e-01 6.474952e-06 8.780929e-04 1.917628e-04 1.158445e-04 1.629758e-03 4.414455e-06 7.372642e-04 2.914014e-05 3.475449e-05 9.164479e-05 9.541846e-05 1.906751e-06 7.994314e-01 5.874050e-04 7.903706e-06 1.291006e-05 5.025656e-06 1.829416e-04 9.942185e-06 3.130261e-06 3.579833e-05 9.836123e-06 7.600765e-06 3.187386e-05 2.782797e-06 3.351411e-06 6.900002e-05 3.166492e-04 1.001666e-04 1.459654e-08 8.240651e-04
7.242952e-05 7.753188e-07 1.869549e-05 1.543018e-05 8.966497e-06 1.992309e-06 1.382987e-04 4.295973e-02 3.315703e-04 7.006836e-05 7.509596e-04 3.296017e-05 3.440929e-05 6.352040e-06 4.196821e-03 4.920523e-05 2.161254e-05 1.055458e-01 3.620901e-02 7.085438e-05 1.576969e-04 1.315072e-01 1.138569e-04 4.284380e-02 1.717332e-04 7.378075e-04 7.267480e-05 5.637540e-06 3.664911e-05 4.463097e-04 4.050671e-05 6.284999e-01 7.896235e-04 2.676008e-05 2.265046e-05 3.780171e-05 3.767112e-04 8.083467e-05 6.308858e-06 1.820101e-04 5.632643e-05 9.461209e-06 2.171569e-04 3.616061e-06 2.658824e-05 1.072999e-04 2.045332e-03 1.869887e-05 6.157954e-08 8.230947e-04
2.290570e-07 1.696397e-04 1.192724e-05 4.052728e-09 4.072517e-04 6.660782e-05 5.187074e-04 1.703905e-04 5.555879e-04 1.093513e-07 4.674629e-04 3.266864e-05 3.058921e-04 9.840708e-08 6.392395e-02 2.581856e-02 1.270932e-04 2.052445e-05 5.314894e-04 3.434826e-05 3.146087e-01 7.262407e-05 1.917444e-05 4.776925e-04 3.617376e-05 6.230864e-05 5.520509e-06 1.620039e-05 3.455310e-06 1.552604e-04 4.639180e-06 1.521089e-04 2.802800e-04 7.905992e-07 2.067929e-05 2.907032e-07 1.735491e-04 1.240959e-05 6.691931e-06 2.488139e-01 5.368415e-05 3.116051e-05 8.976488e-08 2.536336e-06 8.502648e-06 2.778257e-01 1.950508e-05 1.923636e-02 2.769945e-05 4.470978e-02
